Time (yr since J2000),Julian Date,Calendar Date,a (AU),e,i (deg),Omega (deg),omega (deg),M (deg)
331010.9993155373,123353312.49999999,333017-10-18,0.9683856082311204,0.19826718864361637,5.588719596635541,25.720876735823037,39.305934034517776,137.77947307587684
331110.9993155373,123389837.49999999,333117-10-19,0.9672979319094923,0.1964962144947525,5.607921835706049,23.92892740848509,42.93702791351596,264.0129425326405
331210.9993155373,123426362.49999999,333217-10-19,0.9634972885056303,0.1971937449930858,5.681642285958168,21.768267419758974,41.28582094952711,66.03128577758916
331310.9993155373,123462887.49999999,333317-10-20,0.9635435309716225,0.19346540435095538,5.7029982811362325,20.048878988959846,45.970355654851524,261.72899879036504
331410.9993155373,123499412.49999999,333417-10-21,0.9665932433548431,0.19790281726766115,5.739379423918277,18.131029745086437,45.1084777833037,104.2745134714679
331510.9993155373,123535937.49999999,333517-10-22,0.9726467042109682,0.18814152449807164,5.826701980674856,15.935398989766986,45.954183774931884,327.06919068618237
331610.9993155373,123572462.49999999,333617-10-22,0.9750273481991838,0.18962654162425385,5.814325851527942,14.269596725519541,48.321252064698044,159.075166061198
331710.9993155373,123608987.49999999,333717-10-23,0.9761050453663581,0.19325350342340855,5.813718722016178,12.460963342057518,50.38095403367406,355.4982661395042
331810.9993155373,123645512.49999999,333817-10-24,0.9678487644997357,0.19405107896426677,5.838666360604327,10.796917201575186,49.06173253986016,202.4263274447507
331910.9993155373,123682037.49999999,333917-10-25,0.9524301829990097,0.17727883914974282,5.922830164379489,8.703352444354119,51.653784681578,32.797320963558136
332010.9993155373,123718562.49999999,334017-10-25,0.9583299571814031,0.19701520473763595,5.975045528334933,6.939020873994138,53.91012505178545,222.8096638426675
332110.9993155373,123755087.49999999,334117-10-26,0.9622743558954316,0.19298566859937216,5.959281540101111,5.341358316556211,52.47103131703583,70.08128900128392
332210.9993155373,123791612.49999999,334217-10-27,0.9736988271652123,0.18307376428189526,6.060285389470513,3.2738215784968396,55.70505117785381,295.4956420449623
332310.9993155373,123828137.49999999,334317-10-28,0.9515263129903918,0.17329414748545882,6.1872071474779275,0.7473157422355349,57.651337235807084,353.2451440229278
332410.9993155373,123864662.49999999,334417-10-28,0.9663486227404624,0.17544297803584727,6.150758232870596,-0.7546840693778499,62.13704792942429,26.036408084630086
332510.9993155373,123901187.49999999,334517-10-29,0.9714435211706326,0.18332696780528732,6.205196782624518,-2.4340486304333244,57.50515388817048,2.4817323696099973
332610.9993155373,123937712.49999999,334617-10-30,0.989146844596022,0.18562468638718374,6.29558032130609,-4.6814755546478475,62.56882571383829,297.9431505135348
332710.9993155373,123974237.49999999,334717-10-31,0.9888187351886083,0.17567948145269122,6.372205837150053,-6.601001410417196,69.11604427648379,72.14763390295272
332810.9993155373,124010762.49999999,334817-10-31,0.9721185133270893,0.18325355626894238,6.417000930903411,-8.566866565088395,71.50331277576842,303.6923680308706
332910.9993155373,124047287.49999999,334917-11-01,0.9505750415640761,0.1796227409726979,6.5434216863423975,-10.095575432363677,62.0497167820497,106.33954906690332
333010.9993155373,124083812.49999999,335017-11-02,0.9296090202394015,0.16918151662489403,6.492916461049725,-11.8234383179879,62.92308164214396,333.21556733807085
333110.9993155373,124120337.49999999,335117-11-03,0.9487034887630604,0.1954887531335733,6.177584047225632,-13.302289741830993,57.67197155351163,351.2575236509627
333210.9993155373,124156862.49999999,335217-11-03,0.9337396214471467,0.1903761440627436,6.144738706380848,-15.296951321644004,57.84028844255641,191.2601526489469
333310.9993155373,124193387.49999999,335317-11-04,0.920984516954364,0.17988518491765979,6.112497600842906,-17.211537550966995,60.96564508026995,7.091945583522269
333410.9993155373,124229912.49999999,335417-11-05,0.9277442033390846,0.19511692693577434,5.906105521905964,-19.026620390830466,62.77787538557313,179.22563431815215
333510.9993155373,124266437.49999999,335517-11-06,0.9429073873302795,0.19374468684704724,5.6971544878437745,-20.97027395711017,65.0024958248052,271.4407343421314
333610.9993155373,124302962.49999999,335617-11-06,0.9284865950534821,0.1974836342045762,5.570063395244565,-23.00962668653213,66.15980733670713,185.73672332791267
333710.9993155373,124339487.49999999,335717-11-07,0.9226779980938354,0.18711769918611112,5.46368656759221,-25.41768063261682,68.09993295552343,339.8018498405163
333810.9993155373,124376012.49999999,335817-11-08,0.9342519232385256,0.1939597469065834,5.37576617743964,-27.43915766348758,69.56143400296271,246.7507361487792
333910.9993155373,124412537.49999999,335917-11-09,0.9365868970469146,0.19559726693970853,5.173802980120452,-29.845796643798643,73.0666929761229,241.02105674994544
334010.9993155373,124449062.49999999,336017-11-09,0.9402191068790701,0.19297631673780533,5.127712558566849,-32.248579724043694,74.1273426608844,244.83003561564837
334110.9993155373,124485587.49999999,336117-11-10,0.9350855266620315,0.1988115513833261,5.050851376505969,-34.79713077952926,76.12387881068808,187.15996315707713
334210.9993155373,124522112.49999999,336217-11-11,0.9363381925025868,0.20012778638514062,4.897008369576206,-37.41759343409853,79.61835674736415,123.0430085470391
334310.9993155373,124558637.49999999,336317-11-12,0.9508536942862061,0.20215016345460324,4.8090341818562505,-40.22557776162832,82.4884112284048,33.11963623846574
334410.9993155373,124595162.49999999,336417-11-12,0.9447315955998781,0.19926840736979065,4.771604918127842,-43.167276256431784,84.34071295173932,287.74244991881085
334510.9993155373,124631687.49999999,336517-11-13,0.9324042598499886,0.20175612380146912,4.770145513645742,-45.4352506848178,87.24407620649606,173.78219813697072
334610.9993155373,124668212.49999999,336617-11-14,0.9430555043164509,0.20070455155823522,4.690633356716087,-47.91932272550245,87.99508029558498,31.76208721588093
334710.9993155373,124704737.49999999,336717-11-15,0.9409064885036355,0.19249551192959394,4.664663834091604,-50.728254157468555,93.35235031652664,233.16166286187143
334810.9993155373,124741262.49999999,336817-11-15,0.9577866189374445,0.20503682228300527,4.66777970787324,-53.669994227508695,95.14447406432987,43.76437290159301
334910.9993155373,124777787.49999999,336917-11-16,0.9463532751322435,0.19221637396364252,4.656809865724949,-56.45072470581846,98.16832007565499,200.66444203230515
335010.9993155373,124814312.49999999,337017-11-17,0.9547657233898462,0.2012069424106946,4.666680733000879,-59.711307113180766,98.22437843254511,353.52893041214065
335110.9993155373,124850837.49999999,337117-11-18,0.9501626203023291,0.192916176535797,4.705041243381496,-62.37193908392883,103.00590175685365,132.55793824805085
335210.9993155373,124887362.49999999,337217-11-18,0.9358537297684735,0.1910437736910378,4.798584393059912,-64.56571522736485,105.97777776521964,238.66800496102167
335310.9993155373,124923887.49999999,337317-11-19,0.9162810421126497,0.17746685852515948,4.936940427703722,-68.23085645893816,106.00999502619034,351.4546912388298
335410.9993155373,124960412.49999999,337417-11-20,0.927468526640807,0.19812779297815455,4.964325296801142,-71.07675162727219,108.1838628595796,106.8763123963339
335510.9993155373,124996937.49999999,337517-11-21,0.932122732468377,0.19739000308969717,4.971153918980432,-73.18854247162604,113.53359453936805,241.10159582572638
335610.9993155373,125033462.49999999,337617-11-21,0.9233470920769546,0.1815816755242548,4.995511151735201,-75.5661752908876,114.07958364590627,15.919856234713096
335710.9993155373,125069987.49999999,337717-11-22,0.9270703416685822,0.19848280367750765,5.080647840478421,-77.53831999247522,119.02442366943677,211.23101074459538
335810.9993155373,125106512.49999999,337817-11-23,0.9505349036923509,0.1897969360810367,5.071841730029297,-80.0959790715175,122.38934376300209,124.01476902385872
335910.9993155373,125143037.49999999,337917-11-24,0.9278733940724667,0.19622884061797097,5.187083815074909,-82.74203963309483,120.60100837227252,125.20350506772621
